DBC,Date,GLD,HYG,TLT,VGK,VTI
0.0930291876512418,09/16/16,0.2511788066583528,0.14884670024198685,0.3280702780843791,0.07421719125639234,0.10465783610764699
0.15167352498797423,11/10/16,0.2620918511792195,0.16245362676397904,0.23035416607548587,0.06806401952368928,0.12536281146965214
