DBC,Date,GLD,TLT,VGK
0.15937983326417446,10/27/16,0.3055566034177072,0.3055566034177072,0.2295069599004113
0.20987408249445122,11/10/16,0.2522806253035601,0.3906017094303517,0.14724358277163696
