DBC,Date,GLD,HEWJ,HYG,TLT,VGK,VTI,VWO
0.111885353072,09/10/16,0.202800975608,,0.181298577262,0.383447925409,0.0313943249536,0.063363112127,0.0258097315692
0.129014904165,01/20/17,0.217407929861,0.0752040967785,0.235247884274,0.181181137463,0.0356721977474,0.12627184971,
